geneID,A_1_R1,A_1_R2,A_1_R3,A_1_R4,A_1_R5,A_308_R1,A_308_R2,A_308_R3,A_308_R4,A_308_R5,E_1_R1,E_1_R2,E_1_R4,E_1_R5,E_1_R6,E_1_R7,E_1_R8,E_1_R9,E_308_R1,E_308_R2,E_308_R3,E_308_R4,E_308_R6,E_308_R7,E_308_R8
ENSMUSG00000025190,44.64135589,44.99759285,43.8654817,46.38727712,42.09347605,51.37350851,49.58007011,45.64463744,50.75424617,51.32554939,34.97937095,55.80680238,44.74477554,41.4718703,47.01481453,40.54163539,122.2485072,60.06966302,56.03846019,58.05356097,25.34823421,39.70750893,42.39937628,35.63342195,31.111554
ENSMUSG00000025193,3.879823947,4.076823513,3.682028696,5.088421625,3.917996394,3.564416986,3.000381805,2.459512436,3.090965132,2.754524281,4.353543505,3.166905912,3.636189157,2.405122138,3.866411414,3.915720928,2.403265278,2.818804435,2.57776925,2.13862773,5.00357871,3.639368845,3.875317595,3.959581854,4.90414985
ENSMUSG00000025195,6.285687049,5.48284885,7.269670036,5.749749671,6.285788856,4.475193751,5.344760428,5.320954253,5.053654562,5.47912398,10.10293419,4.828819128,11.72209217,7.84481603,4.587225921,4.597176662,4.095199477,4.099256839,8.688640186,7.938198027,6.040103256,10.81060508,4.520917662,7.291285183,3.340620937
ENSMUSG00000025218,7.979267635,7.533030755,6.607413053,7.778062008,6.938900318,5.732759291,6.346988822,5.889915566,6.171259534,6.24879177,7.056752593,6.201384024,7.023472508,5.277282686,6.989243641,6.585596051,4.616599522,5.438691517,4.760414605,7.283900011,7.076642683,6.985806909,6.029515838,6.777852795,10.63636827
ENSMUSG00000025220,18.20229313,16.25573868,17.39624739,16.28601699,17.07852581,14.0608141,14.96094044,15.37240875,13.56670399,14.63732261,28.05839424,15.94014068,27.34177455,20.90523573,17.57249695,18.41457932,24.23420051,16.6949453,25.06063953,24.71242502,23.63391301,29.49411829,15.12056438,21.55871589,15.11194202
ENSMUSG00000025225,50.66336074,46.69809471,50.9214761,46.82831095,51.4950431,37.61278581,40.61576127,43.35009327,41.97183348,41.33084078,82.58063425,45.02910079,101.8261072,47.53739719,36.85679235,33.42729378,62.02598979,36.84234564,49.42049754,58.11546024,54.46794911,87.55399835,31.82187388,53.36423662,61.55591811
ENSMUSG00000025228,74.15137871,72.19340278,66.8306809,69.83767847,70.85866003,71.77331111,80.88677005,77.27289552,77.65009117,75.59566927,64.87253379,77.41345971,77.15317849,50.46126436,46.87854403,60.04455215,67.44889922,40.79899023,69.88923125,81.16884576,63.8179381,69.62463456,73.36074448,61.68083372,71.86520673
ENSMUSG00000025232,104.5788459,102.9969567,99.65717228,102.5617438,104.1094085,118.8696433,126.8582341,125.7563188,121.978089,122.5044063,114.6449531,142.2307477,168.9512317,126.8288332,99.7673023,117.3085681,131.1233563,131.1451912,121.0130575,125.2915444,101.157623,127.170186,115.6191474,100.6116342,154.5399624
ENSMUSG00000025234,13.26692903,13.01864082,14.09275811,13.50136144,13.73637939,14.42306127,15.32155234,14.35990495,14.13705623,15.43109429,18.53874824,14.60695827,18.73899945,19.96858361,22.51122494,16.72031057,20.20475786,19.21310474,18.347644,17.53696274,17.97214177,16.10003821,19.5637628,17.40103237,17.67650068
ENSMUSG00000025239,13.11312191,13.18654969,12.10122806,12.81439325,14.36925331,14.72729063,14.9888686,15.28686301,15.64455679,15.90292458,22.90213635,30.63063798,25.25640135,27.86789931,24.90621347,28.65407167,42.3223821,26.92368064,26.98898801,23.92053979,25.22135668,22.2050647,23.83812644,25.45763467,25.4503491
ENSMUSG00000025241,2.141567181,1.593752496,2.485321502,1.496996526,1.94389154,0.49566719,0.740470592,1.040429528,0.647491432,0.809125923,9.526446262,1.551706316,8.679814049,9.769546807,0.392869722,0.653340852,0.718917499,8.129531667,4.434093476,5.25762066,1.818049606,7.447228801,0.994266736,2.443757358,0.344313013
ENSMUSG00000025255,6.509928499,5.492339891,8.123914811,5.825395932,6.322259744,4.471016918,4.663205123,6.537443028,4.680050189,5.564477592,7.663464176,1.14586935,9.224066064,8.920210143,0.700117,1.164879932,0.977715894,9.581713735,4.971142417,4.076182006,1.698809054,8.977868422,0.876804102,2.21237268,0.277967653
ENSMUSG00000025278,19.46237158,16.27251412,20.04493725,15.81955409,18.12211145,11.83015781,12.09005497,18.67026516,13.02897438,14.80886215,72.19543804,17.15988367,40.19587343,109.2769509,4.583929289,6.520344967,20.12624631,60.19427805,80.17338445,78.91776869,10.93568399,45.75924584,11.37680784,15.64661726,2.466173323
ENSMUSG00000025283,63.8448063,62.1020033,72.89229621,64.24662181,60.28058289,81.4638304,74.85813903,68.73581683,75.38156124,77.11510961,104.5823464,92.75103628,60.1826398,54.09796702,92.87942108,88.61866642,118.8247589,58.47073282,50.81345832,67.23253547,54.58433765,45.66308887,28.28365285,40.47822042,119.9407037
ENSMUSG00000025289,145.9260952,149.243626,133.4051882,144.8979987,144.7746468,172.7770476,172.830115,159.2277011,175.9148239,177.0353076,75.14557725,238.2554798,89.07133574,47.5347669,655.2480533,563.7806273,198.0024862,36.88554564,59.02130242,83.37109338,461.5745852,105.3640439,169.357976,311.018609,724.1605443
ENSMUSG00000025324,14.55253385,13.80419846,14.75893488,11.2742761,13.81321309,8.733863207,10.85068138,11.92258906,9.68018173,10.29054888,12.99436883,2.762000016,13.41253371,6.697014628,3.99619717,3.299708513,4.58901066,4.389102023,14.99901385,13.41595766,4.338344363,14.62434205,7.367457688,6.917664058,1.002517451
ENSMUSG00000025332,18.44962854,18.03155207,19.07614105,17.13437144,18.15758463,13.80360769,15.09728479,17.76004152,14.38034282,14.90055108,21.29654617,10.15244953,19.745008,17.85918934,7.464011254,7.828098939,9.109849884,12.76526338,15.09632364,22.07084833,11.47581473,17.21798988,7.943174095,12.86928343,5.223522706
ENSMUSG00000025340,7.988491294,7.983731326,10.01471685,6.883555257,7.316113094,6.619748249,6.128184351,6.494874154,6.424899853,7.101797261,11.18555603,7.040093204,13.1429337,14.39021413,5.87720879,7.330331883,7.654530215,13.29064298,12.11773252,12.47197728,8.575023701,9.888020012,5.989498379,8.985911027,5.306900859
ENSMUSG00000025351,1226.162372,1234.122787,1185.335627,1317.10005,1302.228673,1684.011592,1451.197834,1326.417636,1395.469361,1418.422154,863.0626566,1593.485654,1111.543145,888.7473919,1425.429329,1820.39137,1445.136191,1115.349026,940.6225738,1072.587748,1118.382007,948.5890959,1133.214719,1060.691633,1553.774547
ENSMUSG00000025352,9.929876265,9.097445385,10.39313483,8.065766049,9.983770458,9.966239763,10.15090399,12.32725622,10.11549945,11.42086704,15.54472164,5.120839123,16.04920527,19.11767167,4.463742838,4.822259962,3.525617379,20.38949087,16.7666569,16.80340626,5.144778952,11.01460191,5.446196015,5.846027969,3.820536956
ENSMUSG00000025354,16.47126537,16.15210355,16.83668028,15.97742922,17.64759273,15.09343278,14.80350355,15.35640735,13.44543747,14.74825898,19.75290509,12.35510769,21.93734887,22.55465174,18.29832236,22.2408987,11.37738781,21.70792689,17.85283006,17.56849973,18.54034701,22.75136957,16.59154183,17.76825209,19.90849202
ENSMUSG00000025364,125.5596813,129.9901268,125.6793689,128.1060909,127.3784767,133.4139282,135.1944036,131.6100432,139.7315678,133.2923964,124.2599819,107.0955341,113.8541859,122.8641047,87.24684813,75.61165065,190.1063207,95.69176536,177.41157,163.4919447,59.56927965,101.5849424,137.9867108,86.52775381,64.30850274
ENSMUSG00000025369,29.7999005,24.8015715,32.61987269,27.3273063,27.37127139,19.75248303,21.41025389,27.14867927,21.98303838,23.15268725,46.54639748,17.21459224,53.37924515,47.64619866,9.044950042,10.31276157,11.44725162,53.67249685,37.42897221,35.03652769,23.13086257,54.01158495,11.85937012,25.25054518,8.287077193
ENSMUSG00000025395,13.10552263,13.61838913,12.67591654,12.73845583,12.86758675,11.84646579,11.00307056,10.45768867,11.82380258,10.52709062,13.78478896,3.182446224,13.98856577,10.58628306,7.470006162,6.335182764,8.582504902,7.035896875,19.06437514,15.52164764,6.597254236,10.64082358,15.53957553,11.37981274,9.566145457
ENSMUSG00000025402,35.05306356,35.0287613,36.19726705,32.7323783,33.58454932,26.64579882,27.84745341,26.015719,27.6480346,26.13891317,17.93679571,14.76951547,15.68992619,14.81124886,16.38549753,19.0212315,10.80011158,34.50287954,21.98804127,20.06875451,14.56471361,33.52073957,20.67440494,17.63826902,12.61477873
ENSMUSG00000025404,18.15117648,16.65636195,21.53188978,15.78335627,17.6261457,12.56851168,13.29322979,16.93714297,14.62864457,16.88903937,28.52337463,6.420657683,30.41043831,35.26364766,10.10948305,8.337410934,7.838727906,44.8956555,27.1788183,23.85213816,15.91716843,38.21513663,9.735689587,18.1971642,8.29212782
ENSMUSG00000025407,0.282521586,0.288770364,0.132817962,0.237121105,0.355795244,0.140264158,0.252371815,0.143188494,0.03774825,0.024087531,0.569816068,0.189184616,0.415850896,1.019118358,0.20613601,0.202565645,0.025792206,0.468903439,0.868770517,0.608905067,0.057163624,0.29630401,0.126044659,0.194767972,0
ENSMUSG00000025409,8.99152492,7.673627288,10.53926597,7.966787929,9.510475203,6.585236439,7.562788834,7.273390443,7.207271213,6.836768499,20.08742573,3.777687508,21.14741851,18.75148117,4.921790028,3.929750252,4.134378686,21.28492138,21.17383622,14.1312764,7.819162407,18.80851392,4.561707233,8.758379959,4.714695302
ENSMUSG00000025410,87.50556434,86.35596433,94.11161114,84.39017129,83.0800445,77.50332121,75.94063337,79.32437905,76.72338355,77.28022316,93.99164632,107.8568254,106.1723472,107.9486208,86.90987265,89.20508763,105.8393184,153.3607931,112.3230716,108.3211513,90.443106,126.4021244,100.4619451,102.5207967,133.1180512
ENSMUSG00000025417,18.25986247,18.51996363,18.6768236,18.76414013,19.50444781,20.34027757,21.59921417,21.24392358,21.30838735,21.28524989,26.77918456,22.28221981,31.9844858,32.26866262,20.13633649,24.67793771,26.0135303,31.26723034,31.44600483,32.71617952,16.12888007,26.44076389,20.59821102,20.59245093,22.5159635
ENSMUSG00000025420,2.70067031,3.04942,2.973318597,2.216308988,2.728636012,2.037951996,1.360876951,1.930305903,2.284302915,1.710197015,2.138803454,0.631521125,3.761467376,3.663628037,1.376213856,2.324648447,0.440421837,2.773183765,2.170319479,1.975396155,3.082462228,2.503180348,2.81940012,3.524195431,2.780100284
ENSMUSG00000025422,5.84036996,5.049348206,7.934502995,5.446018897,6.103649619,4.091494446,3.966743904,4.960917013,4.216159418,4.396017256,2.202629097,1.274852711,2.330351521,5.175898355,0.421514708,1.358505701,0.117468319,2.863841254,0.728116517,0.512124825,1.682955245,5.282290968,0.009112052,2.466853522,0.239208222
ENSMUSG00000025423,13.19232393,13.22752273,12.60806435,12.99039715,13.49165238,14.34556787,15.60845692,15.17112598,15.43361131,14.39168386,12.31167687,8.873709071,13.36629951,16.27454146,9.214066334,11.42387764,7.795181879,15.40520361,12.18152134,10.45137942,10.86616382,12.14726054,8.022603728,9.099449713,7.970873895
ENSMUSG00000025439,40.18094268,41.69338131,39.83904635,47.98836908,42.45480224,49.61805726,42.7255167,43.87753878,52.03356141,47.57419596,38.22590414,60.26081684,37.98465783,46.25839396,54.21462226,51.10855963,94.37130589,44.2312398,43.91982724,43.1026166,48.40616839,36.28271173,68.22143885,47.17697273,56.10297161
ENSMUSG00000025464,10.37308235,9.96881516,11.48309279,10.68462327,10.46639409,8.664887889,8.605401005,7.953552972,8.72672525,8.227870863,5.672475758,5.303332483,6.044563592,5.464182484,12.22967989,15.66019155,6.45364098,8.731639347,5.289668245,6.22940217,14.1252449,7.106385827,7.793741573,12.18692076,16.21637802
ENSMUSG00000025465,18.25976693,19.56778884,18.99784498,19.24960212,18.62842242,17.54219798,17.73148215,16.5386272,16.3458325,16.28271168,10.56268167,14.80444325,9.33255936,11.30491873,15.41813215,17.67160748,13.03003246,15.59490223,10.34980619,9.053942576,20.76853539,12.99000985,17.91715303,19.68488957,20.15188637
ENSMUSG00000025474,14.38664272,14.32279944,14.9181949,13.05686037,14.11774769,10.55353283,12.48195302,12.99915202,12.81076898,11.81846729,15.86839151,9.584090888,14.47040235,17.49218212,8.256322306,7.645243132,19.50319235,14.46559877,13.71475128,13.65606271,10.54314489,12.6195974,13.02754286,13.71345403,9.503685327
ENSMUSG00000025477,15.85505398,17.08666557,16.3637275,15.99099089,16.50366605,17.47819544,20.36134899,19.31271284,20.62644876,18.96194174,18.27904879,13.86232533,22.39011459,24.36231765,20.20288158,21.11740509,15.33661964,21.26438505,21.00620354,21.18654978,19.55302904,16.65821461,16.81878993,21.90813464,22.54151776
ENSMUSG00000025485,13.69405112,12.85641735,12.64172395,13.30619424,14.16547682,14.6276484,15.05029305,14.34198899,14.51442005,14.24260164,14.62533978,28.99427617,15.63269086,14.05957917,17.61813574,21.21007967,29.76563293,12.74420713,13.46794468,15.78890498,21.06733818,16.77075479,15.68779851,18.94590294,33.58623035
ENSMUSG00000025492,323.4887314,301.3989209,323.2784387,314.8058966,320.4839654,261.267423,233.4974122,209.6950269,226.5658682,235.0899551,451.9741159,536.9681045,412.4580846,183.2754,300.4602818,334.477271,189.196291,402.1189442,129.5841094,115.603906,252.5334837,379.4432883,165.945994,284.3366299,291.6001398
ENSMUSG00000025495,10.34543357,9.765617766,9.450441598,10.83808867,10.88445829,11.89737603,11.9340211,11.8720059,11.83623144,11.09683011,9.256877824,15.8404431,10.72587559,9.96077043,14.40091086,16.36755741,11.40002342,9.63161081,6.836866048,7.719448607,19.16495617,10.73804661,11.16417605,15.59656288,24.0041764
ENSMUSG00000025499,19.33880601,19.86576896,18.66805812,20.42018959,19.19711188,24.43399068,23.56596735,19.67019029,22.32408096,23.35008506,19.24350028,21.89083708,17.5760661,23.08348047,19.63522028,26.51439604,25.88835656,19.05384214,32.44117367,36.22262536,18.63169297,16.58883357,32.43404122,24.77015175,22.34484572
ENSMUSG00000025509,5.719582245,6.316462101,6.760100784,6.621324581,6.689673472,7.604944527,7.622084213,7.413641113,8.344759945,6.793417973,7.651528474,6.603443973,5.806070607,14.65357476,8.037986228,6.548375966,7.61629099,15.83899635,9.703752979,8.16970969,7.60202706,6.246822243,7.762777099,11.94693138,10.12475629
ENSMUSG00000025510,30.60991482,32.13424312,27.91957733,30.22480626,32.67972457,36.87037955,37.72664623,34.78798472,38.55104524,37.34064454,33.13344566,46.76571521,32.46602013,72.60044711,73.56848493,63.80354948,72.63580793,79.45313573,90.48384524,78.58320373,46.45562563,45.21954388,101.8737658,58.79733093,81.39773821
ENSMUSG00000025511,84.05017188,85.06693638,75.49493705,84.41511352,89.0377598,107.4481893,116.423103,101.7831547,110.7281997,110.1703471,76.2547974,162.8676845,76.26168853,83.58291612,75.46050353,87.76546121,106.9731736,71.69684841,100.203108,85.09819591,111.7906126,59.74229608,115.1207885,97.44890868,159.5818009
ENSMUSG00000025521,24.18237719,28.07641435,25.06198497,27.51085188,23.80390576,31.05160766,29.95432378,25.93554199,29.73092051,30.57990411,22.42507242,26.01980372,22.37129222,23.18253508,18.21206794,20.84973399,33.79623006,31.24781515,23.54742191,25.10670465,21.17433793,17.84136683,26.18971562,21.52703507,41.20950894
ENSMUSG00000025531,7.347946012,6.948005473,6.672423392,6.391115217,6.964611503,6.987299748,7.970195614,7.869631411,6.934418646,8.151647677,8.68095735,4.791837682,9.089539195,7.352046748,4.600418436,4.633860379,4.592435231,7.846289995,6.77357092,5.16572302,7.047327814,6.580864592,5.641039353,5.454863553,4.52423994
ENSMUSG00000025532,13.31209971,13.98001621,16.49088922,14.24145068,15.2656509,12.40378887,12.03978611,13.21930351,13.1052883,12.33682802,15.06752831,12.61381724,14.96018474,16.21603629,8.608112655,8.841777356,22.8084694,13.97058927,21.95568087,21.5239958,9.583575467,14.19310111,9.15100369,9.6962772,12.98628976
ENSMUSG00000025538,21.45282043,22.46714611,21.41978087,22.27917925,22.2058381,20.08140616,19.73379298,18.94183011,17.47747465,17.38245332,20.63533899,19.64073861,27.55112284,26.26133577,21.37562421,25.10529081,16.66604973,32.32298653,25.69730916,28.63817957,28.43000843,26.50813694,21.68562421,23.89325035,27.11303764
ENSMUSG00000025544,54.57904633,55.72170536,50.36271205,55.18614044,58.36545953,58.08843118,61.49780803,59.60916202,60.30524899,63.06380495,53.65353536,88.70654742,37.66046089,47.63729288,60.45922532,64.66227792,102.1497322,48.78125396,48.79075377,48.47386132,60.38347068,30.5828749,62.42974422,60.27035447,67.71470989
ENSMUSG00000025551,0.234805849,0.195554949,0.306627841,0.180650399,0.108424853,0.356200207,0.485732542,0.799978402,0.60073215,0.660637937,0.204288759,0.068633356,0.408794132,0.046353073,0.014956614,0.03165628,0,0.04609464,0.08974531,0.045257904,0.116133416,0.180591053,0.014226216,0.039568992,0
ENSMUSG00000025571,3.597934228,2.74326136,4.253435591,3.044295372,3.270287329,2.173368317,2.419358775,2.863908874,2.295841611,2.445050709,8.01835437,1.538334662,8.823275213,5.805607024,0.51216401,0.931268228,1.517022327,4.333516602,6.625955361,6.269566885,2.029068217,7.98302827,1.085022053,1.991400285,0.597338751
ENSMUSG00000025574,52.5281534,49.97732646,49.28203449,54.39408171,53.36407112,47.57022769,43.89127803,37.1811113,44.65266759,43.76813299,34.88026825,4.773573957,28.98522229,33.29165786,6.003164305,12.17843807,7.763479843,19.21352951,51.2576675,47.89417984,17.45872356,26.82176031,48.25674043,29.04989073,1.716747159
ENSMUSG00000025578,2.826561032,2.562097577,3.41164757,3.180039093,2.889660311,1.890660286,1.713360487,2.162176262,1.957988367,1.565874576,3.019669379,5.962467219,3.666723497,2.927511596,4.989359245,5.439610086,3.828665634,3.824807917,4.024901684,4.241904499,4.52073652,4.853426582,3.541358092,4.732245137,4.52960423
ENSMUSG00000025579,113.6931111,104.0111989,110.9175719,100.7910084,108.5042793,112.5157854,123.1836564,150.9018072,122.4422793,128.6183016,138.0280499,179.5771417,216.942751,187.6810263,84.14616439,90.38552081,95.88144241,251.1198101,119.3123346,112.8306162,132.5911483,177.4950737,79.85326394,119.5405718,79.69117139
ENSMUSG00000025630,72.88036745,78.99259353,67.59754206,78.94927888,75.70355787,89.83231049,82.52010133,75.21658836,83.64522146,89.23963238,67.18865528,101.4338174,52.02491506,54.06060442,90.2600661,81.25364119,193.4569508,76.33806425,97.17381756,92.39194513,58.55241424,51.39116064,148.4893763,73.3576165,80.16775517
ENSMUSG00000025647,71.58941254,74.07546498,63.70261618,74.91557727,75.85482879,87.41286428,93.26181378,81.30118873,90.06521131,86.27875443,81.72021019,108.5717435,82.50684011,65.19905053,87.55950588,128.8628721,85.5196499,67.32001067,51.63566527,57.04587726,137.6995546,70.92125282,88.71572556,130.6622815,158.9113561
ENSMUSG00000025651,124.3041827,130.1879601,117.6234923,121.8506259,129.1120387,135.6870686,137.0427109,123.5069978,134.3348452,132.2878496,92.37546815,151.0313372,88.73340585,120.3872105,117.5783963,145.5130758,151.1312611,131.372751,137.9007819,133.7568044,156.0525061,101.6072553,184.4713299,139.4006746,159.8029347
